time,row,col,demand
498,6,4,8
675,6,5,21
285,0,6,65
261,1,5,31
478,2,7,96
23,5,1,0
457,7,4,0
114,4,3,27
434,1,5,131
201,1,1,0
416,4,7,12
178,0,4,0
92,3,1,4
167,3,7,142
112,5,7,27
223,0,6,0
599,6,4,0
62,3,0,12
64,4,0,9
124,2,4,13
300,0,6,9
463,3,3,21
69,6,3,9
478,7,2,0
335,6,5,6
157,2,0,0
244,3,5,9
4,1,3,0
304,7,6,9
125,4,4,0
580,5,3,17
112,2,1,0
6,2,6,0
143,6,4,4
150,5,0,0
138,3,7,76
112,0,3,27
176,5,3,0
114,5,2,0
599,5,4,44
248,2,2,0
322,1,2,0
121,5,2,0
328,2,5,135
546,4,7,89
365,3,3,35
243,0,5,14
430,5,2,43
353,1,5,118
107,4,1,0
59,5,7,96
467,5,3,0
425,1,5,144
363,6,7,17
298,4,2,0
31,3,2,0
442,1,1,0
572,1,0,0
705,5,6,99
11,5,7,17
644,1,2,97
493,0,7,100
5,0,4,0
466,3,2,0
481,0,3,59
251,3,5,14
611,6,7,0
15,0,4,104
428,6,2,0
398,1,7,167
125,3,4,0
10,4,2,0
603,4,3,75
568,3,7,52
118,5,5,40
437,6,2,13
593,1,3,186
654,7,3,20
233,1,5,29
462,1,0,0
366,0,2,11
610,4,2,0
243,3,0,0
700,1,0,22
348,3,5,17
57,3,0,0
146,1,2,14
252,6,7,17
101,4,1,0
10,7,7,8
532,6,0,0
313,3,7,36
414,4,7,24
451,7,6,20
501,4,0,28
316,3,3,26
639,7,7,11
125,3,2,0
164,6,6,37
261,4,5,116
139,5,0,0
577,1,5,247
124,7,6,0
624,6,6,78
38,7,5,6
141,0,1,0
209,4,0,8
80,6,5,0
183,7,7,0
472,1,0,0
390,1,3,30
15,4,5,87
247,1,1,0
148,4,3,11
312,7,6,42
54,6,7,0
164,4,2,0
323,3,6,0
110,7,0,0
643,2,4,37
52,7,3,0
35,0,1,9
239,1,4,13
549,6,0,0
502,0,4,153
110,5,0,0
285,1,4,18
162,4,0,0
41,2,5,392
19,5,0,0
509,2,3,0
472,2,7,34
176,0,4,0
609,6,7,0
450,1,6,20
452,2,6,40
384,1,3,108
458,0,3,90
408,1,3,188
509,7,6,15
731,1,0,14
691,6,1,0
167,2,0,0
141,1,5,233
427,4,6,176
165,2,2,7
48,2,1,0
277,2,5,32
141,3,3,52
636,2,6,11
454,4,2,8
329,0,3,57
28,6,0,0
517,3,0,0
259,4,7,44
226,5,1,0
290,7,1,0
193,1,7,40
65,7,2,0
483,7,7,14
677,0,6,86
376,7,7,7
218,6,1,0
475,4,6,117
381,1,6,262
188,5,4,15
579,6,3,10
341,6,6,0
701,7,4,0
540,3,1,9
364,0,0,11
316,4,1,20
151,7,7,0
11,4,0,5
720,6,1,0
614,1,2,36
2,0,4,0
483,5,5,50
21,2,2,27
529,4,0,15
310,1,4,30
203,2,0,0
515,0,2,9
620,3,2,28
48,5,0,0
98,0,1,0
548,7,2,0
483,3,1,0
303,2,0,0
672,5,3,0
285,7,6,29
532,7,2,0
711,6,5,13
84,6,6,16
731,6,1,0
717,0,5,190
474,0,5,82
67,2,6,2179
111,2,1,70
576,7,0,0
5,0,1,0
61,3,1,0
410,1,2,55
232,7,2,0
325,2,3,119
148,2,6,0
184,7,4,7
354,4,0,17
355,0,6,146
52,5,7,0
660,0,6,12
479,4,4,103
293,5,4,0
397,1,7,48
207,5,5,76
675,4,7,86
41,5,4,190
667,1,4,82
87,0,5,509
532,2,6,184
367,2,1,0
403,1,6,190
702,6,7,22
179,0,2,7
683,6,7,0
87,2,6,980
444,3,4,0
367,3,4,11
467,2,2,0
481,7,4,0
680,7,4,0
409,1,2,101
473,0,5,117
134,2,1,0
359,7,1,0
82,4,7,89
5,7,7,0
315,6,1,0
628,1,1,0
54,2,0,0
642,7,3,0
417,4,1,0
323,6,5,16
650,3,2,39
286,1,5,41
267,4,0,5
41,4,4,158
174,6,0,0
184,0,7,7
406,3,5,548
95,5,7,26
316,4,4,67
77,3,6,0
468,0,1,0
612,5,4,0
227,1,7,5
387,4,3,53
399,6,5,18
466,3,0,0
131,0,5,94
722,0,4,390
707,1,0,0
194,7,7,8
223,5,2,0
373,7,0,0
479,4,6,366
260,3,5,103
180,6,2,0
242,7,4,0
291,3,2,0
410,5,5,87
259,5,7,22
402,4,2,0
296,6,1,0
41,1,3,178
307,4,2,0
262,2,3,53
649,7,4,90
86,0,6,1179
188,3,6,43
451,4,4,78
450,3,0,13
472,5,7,77
425,5,5,106
26,1,0,0
301,5,6,15
633,2,5,0
166,7,5,4
307,2,2,40
105,0,7,10
305,3,3,55
280,3,4,23
384,4,7,37
460,0,4,27
120,4,7,24
522,5,4,47
449,7,6,0
536,2,0,0
73,2,6,41
514,4,3,9
264,2,1,0
242,1,7,27
280,1,1,0
629,3,5,86
381,7,4,17
277,0,5,32
98,2,5,27
373,0,6,28
232,4,1,16
718,1,2,69
724,3,1,36
1,2,1,0
527,4,1,9
116,5,6,27
285,2,6,32
200,3,0,0
409,3,6,626
91,1,7,111
468,6,2,0
470,1,4,69
39,6,1,0
627,7,6,37
422,4,6,19
397,3,2,18
624,2,6,194
89,7,4,0
629,0,2,60
341,3,1,6
351,5,0,0
715,4,0,0
110,3,4,37
443,1,0,0
589,2,7,71
462,3,7,42
506,0,3,114
312,6,2,0
667,0,6,267
462,6,0,0
55,0,3,0
11,7,3,17
417,3,2,0
406,4,5,417
686,5,2,0
435,5,2,13
343,4,7,10
534,2,6,40
725,4,2,0
541,4,3,9
342,6,4,0
633,4,5,0
181,6,2,0
46,2,6,247
27,7,7,0
727,0,2,458
560,1,5,0
345,4,0,0
370,6,1,0
365,0,1,0
111,4,6,43
137,1,6,275
492,7,0,0
377,5,7,39
95,0,0,0
128,1,6,7
55,7,5,0
253,7,4,5
265,0,7,56
549,6,7,49
222,4,5,5
722,6,0,0
320,3,0,0
610,0,0,0
667,3,3,114
340,4,6,27
594,6,1,0
217,1,7,50
178,7,5,0
275,2,2,9
364,0,3,22
407,7,1,0
17,3,7,63
580,7,5,17
353,3,1,6
656,5,3,0
603,1,5,92
493,6,7,28
93,3,3,75
364,4,0,0
171,3,0,0
704,2,1,13
14,2,6,147
712,3,4,0
364,0,2,28
491,4,5,0
455,3,4,111
705,2,4,112
139,7,5,7
572,6,7,42
269,5,7,0
726,0,7,2137
505,7,7,0
623,1,3,149
128,6,7,0
351,6,0,0
542,0,6,104
147,2,2,0
132,2,4,83
454,4,5,40
698,1,5,169
3,1,6,0
442,0,2,8
25,0,0,3
209,1,7,33
237,6,5,16
409,0,5,426
491,3,2,0
230,2,0,0
430,7,3,0
446,4,1,0
623,0,0,0
13,7,2,0
725,7,7,14
235,7,6,0
323,6,7,16
106,6,2,0
51,3,1,3
281,0,1,14
183,4,2,0
73,7,6,10
308,1,4,25
540,5,4,0
92,3,3,51
559,7,2,0
52,4,4,3
436,7,4,8
382,6,1,0
81,4,6,41
145,6,1,0
28,4,3,14
670,1,7,165
61,0,7,177
194,2,6,56
688,0,7,140
4,5,6,0
584,7,7,10
443,1,7,8
695,6,7,74
208,1,3,149
278,5,5,9
205,7,0,0
278,1,2,18
231,6,3,0
324,5,0,0
563,6,6,0
66,7,3,3
315,3,0,0
686,7,2,0
32,3,6,40
272,7,3,0
570,6,4,10
258,2,5,67
338,7,4,0
544,5,5,65
357,2,4,64
594,2,2,44
334,4,3,67
325,1,2,170
189,2,3,24
220,3,5,21
621,1,0,0
647,1,5,134
136,0,7,170
289,2,7,43
730,2,2,14
291,1,6,0
161,3,1,23
45,7,2,0
184,4,1,15
55,1,1,0
314,5,6,42
509,2,4,85
77,2,7,0
394,1,1,0
126,5,0,0
341,0,2,27
643,3,4,116
711,5,5,22
430,0,3,168
351,5,6,10
340,5,7,17
537,5,6,0
414,4,0,0
533,7,0,0
127,0,0,0
607,2,6,11
694,3,5,255
235,1,7,13
157,7,2,0
244,4,2,5
409,2,6,763
403,0,0,0
575,4,2,0
584,6,6,0
89,0,6,199
217,3,6,47
357,5,3,10
507,6,5,76
520,3,4,123
548,3,5,335
240,3,6,39
537,3,3,0
698,6,7,99
403,1,7,119
127,3,7,0
398,2,2,78
497,6,4,8
400,6,3,66
147,6,2,0
346,6,1,108
713,2,2,0
96,0,0,17
21,4,2,5
433,5,1,0
127,7,2,0
318,7,5,10
351,1,1,10
377,2,4,120
195,5,1,0
696,6,4,69
43,7,3,0
407,5,3,11
213,1,1,0
9,0,1,8
5,3,5,0
24,2,2,14
609,4,1,0
271,0,1,0
499,1,1,22
715,3,6,56
110,6,1,0
168,6,0,0
581,4,0,0
371,7,5,0
234,0,2,13
114,3,7,10
488,3,0,0
449,1,5,86
65,6,2,3
494,4,3,14
15,2,1,0
335,2,0,0
180,2,5,31
139,4,3,91
616,7,2,0
501,3,1,22
102,2,7,0
551,0,1,15
36,0,2,57
671,1,4,31
431,0,6,262
533,6,1,0
641,1,5,78
604,7,2,0
52,7,2,0
518,4,6,91
67,5,2,3
653,1,3,63
695,4,7,66
586,7,5,0
12,6,3,0
23,4,6,36
443,7,6,0
270,1,4,14
320,1,4,6
270,0,7,9
362,0,7,148
270,4,6,5
466,3,5,8
515,5,1,0
388,3,3,53
6,2,4,0
269,4,4,23
423,0,3,39
272,3,2,23
459,5,2,0
680,0,6,0
50,0,6,21
634,5,0,0
60,5,6,19
123,5,3,0
506,0,6,295
49,7,2,0
499,0,4,64
514,2,2,15
463,6,2,0
434,1,0,0
116,0,4,43
492,2,4,22
353,5,4,17
630,0,6,49
167,7,3,0
566,4,3,32
166,1,5,535
292,7,3,0
375,1,2,135
404,6,1,0
349,5,1,0
727,4,5,2382
626,6,4,49
187,1,7,46
79,4,3,4
494,7,4,8
314,1,4,0
699,7,0,0
203,0,6,20
481,1,4,36
363,1,3,57
479,4,3,82
360,5,1,0
372,0,7,50
177,4,4,4
705,1,1,13
203,7,7,0
277,1,7,9
254,1,1,14
329,4,1,32
702,6,2,0
727,3,5,5205
229,4,5,26
353,3,5,156
715,7,2,0
208,5,4,12
344,1,2,0
37,6,4,3
176,7,4,0
300,2,6,9
295,0,2,9
701,0,5,990
186,0,3,12
4,5,2,0
110,4,0,0
159,4,5,245
391,6,3,0
480,3,7,72
658,3,7,12
716,1,0,0
199,3,3,0
535,6,7,0
726,3,7,1194
501,7,4,22
250,6,7,0
282,0,0,0
0,3,3,8
471,3,7,48
151,6,1,0
520,4,6,91
78,1,1,0
698,6,0,0
579,0,5,132
71,5,7,6
674,0,1,0
672,2,7,181
305,1,4,9
487,1,5,22
289,4,5,83
197,2,7,5
617,6,2,0
588,1,2,44
183,3,7,38
119,4,7,43
176,4,3,0
261,1,7,67
95,7,7,16
95,3,4,47
575,3,1,16
256,5,3,5
177,3,4,4
555,1,0,0
177,1,7,0
390,4,4,66
307,0,1,6
148,6,4,0
389,4,5,53
703,5,0,0
618,1,2,57
305,7,2,0
421,0,7,43
564,3,7,10
426,4,7,125
464,1,0,0
521,6,7,0
350,1,5,179
449,5,2,8
269,4,6,9
531,4,4,65
500,5,7,181
431,1,7,106
495,3,7,64
651,0,1,20
694,6,0,0
604,5,4,18
596,6,6,237
507,7,0,0
411,4,3,43
20,7,7,36
553,0,4,58
446,3,2,25
696,1,0,0
369,6,0,0
714,0,4,22
339,2,5,81
253,5,6,0
671,5,4,82
404,5,4,30
204,7,2,0
17,0,2,14
44,4,1,83
327,3,7,145
384,1,4,220
450,5,3,8
416,0,2,0
257,3,0,0
626,4,2,0
100,0,3,0
448,4,4,53
201,7,0,0
209,2,6,177
481,5,3,8
437,4,1,25
168,2,0,0
73,6,3,6
222,4,7,5
568,6,0,0
656,0,2,0
395,4,0,0
725,2,6,4175
468,3,0,0
80,2,5,16
394,7,2,0
456,4,2,0
529,4,3,55
447,2,1,0
597,5,6,1365
617,0,2,18
211,0,2,25
252,3,1,0
336,6,0,0
730,7,3,14
223,6,1,0
287,2,2,29
324,4,2,0
707,7,6,13
572,0,1,32
270,0,0,5
461,7,4,0
675,3,1,12
551,5,0,0
543,1,2,129
539,2,2,0
196,0,1,8
460,0,1,8
307,0,3,74
109,7,2,0
169,3,6,62
287,7,3,0
272,2,3,5
648,4,4,82
267,4,3,122
438,2,5,40
417,2,2,0
537,0,7,0
522,6,0,0
623,6,1,0
565,1,5,68
26,5,7,0
52,0,6,6
407,5,0,0
163,4,7,117
730,0,6,132
181,3,0,0
502,0,0,8
552,1,1,10
149,1,6,11
224,2,6,0
633,4,3,0
264,3,2,18
118,2,0,4
344,4,5,0
303,5,6,6
295,6,3,0
686,7,5,0
171,7,3,0
524,4,0,0
278,2,0,0
27,2,1,0
656,0,3,12
362,0,4,103
553,6,4,10
173,1,7,7
362,4,7,11
500,5,3,14
158,2,6,359
538,1,4,0
536,4,3,9
382,6,6,131
660,5,1,0
659,4,5,51
593,1,6,132
60,7,0,0
144,5,3,7
20,5,4,33
508,4,4,53
244,5,1,0
27,1,3,9
383,3,6,596
602,0,1,11
164,5,1,4
685,6,0,0
150,3,4,7
91,6,2,4
682,4,0,0
105,4,6,20
668,3,0,31
500,3,7,95
726,1,5,1606
160,7,5,11
221,6,4,0
26,1,4,3
422,0,5,70
127,5,6,0
261,6,4,14
626,2,3,127
290,0,4,0
537,3,1,0
496,2,7,153
147,5,0,0
148,3,4,0
423,5,7,94
427,1,4,43
575,3,3,152
245,4,3,14
419,0,5,0
668,0,3,122
453,3,0,0
149,7,6,0
373,3,7,148
554,2,4,84
65,1,7,425
202,4,1,5
385,6,5,11
722,3,0,0
77,7,5,0
680,3,1,0
99,2,4,10
365,0,4,7
149,7,0,0
533,1,4,15
525,7,5,23
29,0,7,9
63,5,6,147
238,6,0,0
65,1,0,0
470,2,5,125
151,3,2,4
465,6,3,0
161,2,2,55
143,3,4,52
533,1,0,0
435,2,5,111
281,0,2,56
176,0,7,0
19,5,1,0
661,0,6,63
82,7,5,32
33,7,7,46
534,2,3,31
25,1,7,20
671,5,1,0
17,7,7,3
75,7,7,0
339,6,5,27
647,6,5,86
246,0,2,0
674,3,4,86
379,4,7,46
512,4,0,0
445,6,0,0
514,7,6,0
495,4,1,0
213,3,5,371
91,3,0,0
261,6,1,0
289,5,4,15
511,5,1,0
701,4,2,0
164,6,0,0
24,4,2,0
385,1,0,0
7,2,4,0
115,6,5,29
708,2,1,0
516,6,7,9
432,1,5,164
12,3,1,19
349,2,0,0
117,1,6,17
402,6,4,11
647,7,4,30
407,3,0,0
444,2,7,13
700,6,3,22
658,0,1,0
196,1,4,0
36,5,4,9
455,0,1,25
394,4,2,0
596,0,7,274
397,6,4,18
679,3,4,0
445,2,2,20
251,6,1,0
65,1,5,470
21,5,6,71
540,7,5,25
499,6,5,45
666,0,5,165
355,0,0,6
51,6,4,3
143,0,1,4
502,7,6,95
390,0,4,18
236,6,4,0
644,5,0,0
94,4,2,0
259,1,0,5
590,6,0,0
35,7,6,0
389,4,4,11
98,7,2,0
706,1,2,69
283,0,0,0
580,0,3,115
365,2,1,0
403,5,7,11
492,5,6,14
358,0,5,605
558,6,0,0
460,3,5,125
241,2,1,5
298,2,7,6
693,5,7,202
565,6,2,0
186,5,3,0
529,6,0,0
497,3,0,0
77,0,4,0
251,3,1,0
445,3,0,0
357,7,7,33
631,2,3,30
65,0,4,154
420,4,2,0
357,2,7,48
185,2,0,0
407,4,4,60
508,3,6,91
656,1,6,20
333,5,2,0
191,2,6,50
207,6,7,12
616,1,3,82
366,0,0,0
64,4,1,9
115,7,0,0
94,3,1,12
643,3,3,97
450,7,4,13
605,4,1,11
432,3,0,0
690,4,3,0
715,0,0,43
648,6,3,0
19,3,7,71
49,5,7,42
160,6,0,0
394,4,5,7
118,0,0,6
526,1,0,9
618,0,1,11
24,3,4,25
1,1,4,3
671,4,6,713
204,7,4,0
380,5,3,22
76,5,1,0
661,1,1,12
595,6,1,0
317,4,7,16
406,7,3,0
524,1,3,137
165,2,0,0
242,1,1,5
361,6,1,0
685,1,2,280
193,6,7,25
35,2,7,226
353,1,0,0
528,3,3,135
423,4,4,31
80,7,4,0
574,5,3,16
300,5,1,0
389,1,0,0
130,4,4,87
340,7,2,0
517,1,3,275
359,1,1,0
16,3,5,213
533,6,2,0
694,7,5,21
387,3,1,0
498,6,1,0
42,6,3,0
199,1,6,0
584,5,0,0
128,6,1,0
501,7,5,0
470,3,5,130
460,2,1,8
445,7,3,0
460,6,0,0
558,6,4,0
727,1,5,1629
380,2,3,96
644,0,1,0
395,5,3,0
674,6,5,21
517,5,1,0
104,0,3,6
412,2,2,12
502,7,5,0
717,7,5,13
480,2,6,499
579,7,7,10
574,6,4,10
529,5,0,9
0,6,4,0
657,6,5,20
363,6,1,0
723,3,1,0
140,7,4,7
601,7,5,18
201,5,1,0
86,7,3,0
359,7,4,10
414,1,4,7
16,6,7,3
260,3,4,31
422,6,3,31
466,1,0,0
391,5,6,11
579,4,5,149
589,6,2,0
299,3,7,0
126,4,6,0
673,5,5,41
28,3,7,0
299,7,1,0
280,1,2,23
505,0,2,53
554,3,2,42
228,0,4,8
581,5,4,27
560,3,4,10
572,4,7,52
530,4,7,31
450,1,7,53
407,0,7,507
85,0,1,4
514,4,6,9
232,1,3,68
229,1,7,8
599,2,7,159
184,2,0,0
625,2,2,157
650,0,2,63
499,1,2,109
651,6,4,0
531,5,5,49
42,5,7,37
672,4,6,469
7,5,5,0
64,5,7,166
14,6,7,46
124,2,2,7
459,2,7,90
74,5,2,19
723,5,2,14
594,2,4,105
721,1,1,0
338,4,3,304
241,3,3,14
521,0,1,9
52,3,0,0
577,6,2,0
279,4,6,5
622,4,0,0
236,7,5,5
78,6,7,0
399,1,1,7
2,3,2,0
623,7,3,0
294,7,0,0
403,0,1,0
599,7,2,0
271,1,5,0
54,0,4,0
185,0,0,4
554,0,1,0
300,6,3,0
337,2,4,125
170,6,1,0
535,0,2,9
594,6,4,54
595,7,2,0
479,6,3,8
137,4,2,0
175,0,3,0
627,4,5,194
466,6,7,0
592,7,3,10
315,0,0,10
178,0,7,7
5,5,4,0
442,4,5,0
554,7,3,0
460,3,6,103
119,6,0,0
565,2,3,74
245,0,2,5
485,6,1,0
80,5,5,16
394,0,5,0
61,7,0,0
382,1,7,107
138,2,6,1063
638,2,2,37
194,6,6,8
720,7,1,0
66,3,0,0
315,5,0,0
84,1,2,114
205,6,7,5
284,5,5,56
79,6,4,0
550,6,4,25
539,4,4,15
244,7,4,5
48,2,4,27
499,7,4,8
692,3,0,0
453,7,1,0
89,1,4,28
646,7,0,0
473,5,1,103
440,6,5,20
159,2,0,0
589,4,6,132
38,0,0,3
63,7,7,3
678,5,5,41
219,0,7,16
195,1,1,0
151,7,1,0
369,1,6,0
48,7,2,0
482,4,5,117
7,7,6,22
471,5,3,8
253,4,4,44
65,6,1,0
30,2,2,0
674,6,3,21
257,4,2,5
710,2,1,0
416,7,5,7
196,4,2,0
578,5,7,54
553,3,2,32
587,6,7,0
364,4,5,79
368,1,2,0
144,1,1,0
560,1,1,0
677,3,4,128
596,7,1,0
573,7,1,0
314,0,5,113
524,7,2,0
547,6,2,0
201,5,0,0
501,2,1,8
176,3,7,4
604,1,5,110
521,6,5,53
120,2,5,46
654,2,2,51
716,3,5,156
96,5,0,0
374,5,1,0
489,4,4,0
354,2,2,27
256,0,3,62
103,3,5,0
141,1,6,777
696,3,4,350
297,5,2,0
647,1,2,205
226,6,6,0
471,3,0,0
657,3,3,31
455,5,2,0
589,7,4,10
312,7,1,0
54,7,7,0
628,3,3,30
656,4,0,20
618,1,4,18
492,5,0,0
698,7,3,0
388,7,6,7
455,5,7,111
308,3,1,0
374,0,5,131
501,4,2,0
218,5,7,21
118,3,2,0
662,6,1,0
5,2,2,0
461,0,2,27
82,0,2,132
503,1,4,36
439,7,3,13
372,3,7,17
31,2,4,6
220,0,6,13
570,7,5,0
301,0,3,141
523,7,1,0
317,3,2,0
63,3,7,90
171,0,4,0
500,0,7,117
377,6,1,0
405,1,5,287
620,5,6,36
206,5,2,0
730,5,5,45
22,2,0,0
408,4,6,539
582,2,2,17
366,1,1,0
88,6,3,16
716,1,5,428
125,6,0,0
422,0,6,82
386,7,2,0
140,5,3,4
151,7,2,0
62,3,1,9
543,0,1,0
554,4,0,0
384,6,6,23
365,0,3,63
534,5,5,15
452,7,1,0
179,1,6,12
250,6,2,0
256,4,2,0
304,1,4,19
401,5,6,41
687,6,4,0
242,5,7,5
616,0,4,36
507,0,3,76
574,0,7,352
239,1,6,59
230,2,7,13
695,7,6,21
485,4,2,8
370,4,5,0
608,4,7,0
694,4,7,54
281,2,6,70
670,6,6,204
404,5,3,71
279,1,1,5
545,4,6,80
701,2,5,1370
152,0,0,0
480,7,3,0
182,3,5,31
308,1,7,104
351,6,2,0
729,7,7,23
437,3,0,0
527,2,6,1392
15,1,5,153
61,0,6,295
584,1,1,0
443,0,5,0
246,6,5,5
396,3,5,23
269,5,0,0
90,1,3,67
213,2,2,25
663,3,6,114
46,5,0,0
206,0,1,16
643,4,3,205
653,1,1,20
613,5,3,0
366,0,6,11
609,7,2,0
165,0,1,44
74,3,4,10
113,6,7,13
74,0,5,35
145,5,0,0
237,1,7,90
532,2,0,0
115,4,4,33
543,4,7,175
334,6,1,0
423,7,0,0
644,5,7,67
288,2,7,40
174,4,1,0
585,0,4,0
126,2,4,7
684,0,6,12
170,1,5,0
182,5,0,0
344,7,1,0
165,1,0,4
40,3,7,138
500,1,6,217
116,2,5,70
18,6,5,164
537,4,1,0
561,2,2,0
75,0,5,0
565,7,2,0
388,0,7,37
562,6,2,0
632,5,5,0
311,2,2,43
467,3,3,8
390,7,5,7
654,6,2,0
314,2,0,0
359,6,0,0
140,6,7,0
282,3,7,38
385,2,4,78
327,4,0,0
299,3,3,83
247,0,3,0
629,1,6,127
530,6,1,0
199,4,3,20
319,6,0,0
49,4,1,15
216,0,0,42
58,7,6,3
201,2,7,0
417,6,5,7
22,3,0,0
509,0,7,38
73,0,2,19
153,0,7,169
537,4,3,0
436,0,2,33
170,7,4,0
543,6,2,0
571,1,4,52
669,7,4,0
540,5,6,9
61,4,6,42
70,4,3,69
504,6,5,15
504,2,0,9
532,5,5,31
207,3,5,45
694,2,0,0
511,4,5,15
380,7,0,0
9,3,5,118
700,3,7,99
355,3,6,162
616,6,2,11
535,3,6,15
668,5,3,12
115,6,3,4
603,2,6,149
695,1,5,202
285,6,7,9
217,4,3,34
595,0,3,203
207,4,4,36
143,7,6,4
436,2,4,20
665,0,5,82
581,2,2,27
154,3,6,388
349,2,4,114
601,4,1,11
459,3,7,13
533,7,5,0
175,1,4,0
149,3,7,0
668,3,7,153
94,4,5,73
623,7,5,0
92,4,3,60
83,1,5,478
722,5,3,14
642,1,7,49
509,2,7,38
462,7,1,0
75,0,4,0
611,7,7,0
233,2,0,0
518,1,0,0
246,2,7,0
646,4,6,67
183,7,5,15
675,5,7,41
436,7,0,0
728,2,5,1688
291,5,2,0
680,2,0,0
431,4,0,12
328,3,6,103
228,2,0,0
595,3,0,0
411,3,3,51
157,6,7,18
311,6,1,9
493,0,1,0
400,3,5,156
684,1,4,33
703,7,0,0
602,1,2,75
547,1,5,169
407,2,3,202
432,6,3,13
532,2,5,120
636,5,6,0
292,3,5,98
184,4,3,31
434,2,1,0
179,4,7,4
64,3,3,42
690,6,7,0
453,2,5,91
207,1,5,169
166,4,5,480
406,4,1,11
175,7,6,0
643,0,2,11
564,2,2,58
322,0,7,0
425,3,7,106
549,3,6,470
725,5,0,0
140,3,1,7
308,2,4,58
117,0,5,27
291,3,5,0
720,4,5,141
290,7,2,0
47,1,0,0
504,6,0,0
223,7,7,0
721,7,7,23
653,0,4,20
154,0,3,44
468,0,6,0
479,2,6,870
31,2,1,0
444,5,3,0
122,1,2,17
478,2,4,117
509,3,1,9
119,1,6,13
510,3,2,15
288,0,3,19
15,5,7,5
728,6,6,200
477,3,2,27
87,4,3,26
530,3,1,9
551,1,5,488
601,0,4,110
594,3,7,159
304,0,7,64
183,1,2,15
515,4,4,0
241,7,5,31
280,5,0,0
615,3,7,57
589,4,4,44
111,5,6,10
241,2,2,36
178,1,7,0
571,3,7,68
374,2,7,96
99,6,0,0
695,6,4,0
231,3,5,29
295,2,0,0
409,3,4,75
34,7,6,34
523,0,3,129
538,7,2,0
334,2,5,247
231,0,3,42
262,1,3,89
589,3,1,17
469,5,5,82
23,6,1,0
317,6,1,6
643,5,2,108
45,5,1,0
31,6,6,0
516,4,2,0
666,4,0,0
77,7,0,0
588,4,2,0
516,1,0,0
607,7,4,0
223,3,7,5
307,2,3,153
233,6,0,0
6,0,3,0
619,3,0,0
286,5,6,29
116,1,1,0
167,2,5,490
668,0,6,318
334,0,3,93
296,2,5,6
203,4,7,40
64,2,0,0
70,0,5,132
666,4,3,184
580,5,5,54
488,5,2,0
390,6,6,0
85,7,0,0
284,0,0,9
493,5,0,0
207,3,7,33
458,5,7,69
604,4,1,11
480,7,2,14
513,7,3,0
250,2,0,0
566,3,6,177
696,7,7,13
152,5,0,0
153,4,3,37
595,2,0,0
676,0,3,107
731,5,3,82
368,1,7,11
145,1,2,11
304,4,2,0
626,1,7,116
319,2,2,0
405,2,1,41
557,2,2,26
692,7,4,0
100,6,4,0
396,0,5,7
647,7,0,0
380,2,2,74
329,5,3,42
430,0,7,118
523,0,0,67
682,6,2,0
251,0,1,0
120,0,0,4
300,4,7,40
53,0,5,0
351,2,3,102
451,5,5,33
696,7,4,22
548,1,1,0
440,2,0,0
61,4,1,90
655,7,6,12
617,2,3,92
189,5,7,12
401,4,4,71
206,3,7,68
65,6,7,171
366,1,0,0
139,3,4,56
151,7,6,0
75,7,5,0
248,1,7,0
370,5,6,0
171,1,2,0
584,5,4,10
106,3,7,37
654,5,1,0
668,4,7,71
276,3,4,5
545,2,3,111
465,2,1,0
376,6,1,0
67,7,7,64
275,6,2,0
229,5,6,0
45,3,2,32
109,1,6,23
695,5,0,0
525,2,2,61
724,0,1,23
651,5,4,39
56,0,1,12
290,0,7,0
192,4,5,33
521,2,4,129
624,4,3,78
366,0,7,11
4,7,0,0
422,5,7,31
594,1,5,142
249,7,1,0
361,7,5,0
159,5,5,215
565,5,4,16
296,5,2,0
142,1,6,972
26,7,7,0
180,2,1,0
466,1,7,0
518,7,0,0
624,2,2,37
357,6,7,33
77,7,3,0
42,4,6,725
470,6,1,0
151,6,3,0
95,4,7,63
385,4,6,190
132,3,6,133
395,2,5,7
386,0,6,335
175,6,0,0
397,4,3,0
235,2,0,0
129,4,2,0
449,1,1,0
97,4,6,23
531,6,0,0
446,2,4,13
656,4,2,0
619,7,7,0
102,6,5,13
184,2,1,0
326,3,2,16
353,4,0,6
722,0,3,213
210,6,2,0
352,3,7,37
571,4,7,94
672,5,2,41
576,5,5,308
140,0,7,222
206,1,0,0
271,6,4,0
56,4,5,54
454,1,0,0
364,7,6,0
84,2,6,421
89,7,1,0
339,0,7,75
491,6,6,0
704,4,1,0
575,4,5,697
84,4,6,120
717,3,5,324
240,5,5,44
437,6,5,0
273,3,4,0
710,6,1,0
239,0,1,5
588,3,4,54
689,7,6,0
541,6,6,15
211,3,7,504
216,0,2,26
384,0,7,387
678,4,4,74
184,3,4,27
30,6,1,0
441,0,5,0
555,6,6,52
239,1,7,26
406,3,6,715
93,4,6,107
204,7,5,12
36,7,0,0
453,4,4,25
240,7,6,0
479,7,1,0
387,0,5,119
603,5,0,11
117,0,0,4
376,1,5,159
278,3,5,5
632,4,6,11
129,7,1,0
573,4,3,100
211,3,5,496
196,5,0,0
478,4,2,0
581,6,3,0
502,4,3,72
424,6,5,31
451,0,3,40
400,0,1,11
567,7,4,0
53,0,0,0
629,0,1,11
42,0,1,14
641,4,6,60
161,2,4,106
51,0,7,6
688,3,4,140
322,3,0,0
44,3,3,63
460,5,1,0
